MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,RoomsPerPerson,LogPopulation
-0.19422625,0.00032563176,-0.026580479,-0.034640174,-0.03201075,-0.17999695,0.38440233,0.006280415,-0.045589384,0.0
-0.031344134,-0.019828236,-0.029781017,0.02983875,0.07093155,-0.013232786,0.48064378,0.21537928,0.046847284,0.0
-0.25149927,0.1511701,0.056943692,-0.07378864,-0.067318074,-0.26183274,-0.17070834,0.7044426,-0.07402381,0.0
-0.68554026,-0.022976903,-0.08240539,0.051295992,-0.038483407,0.26017183,-0.810879,0.17201306,0.07940869,0.0
-0.6344436,0.12579744,-0.08892661,0.04311484,0.0031919046,0.11183936,-0.9845606,0.101150304,-0.020304421,0.0
0.40019995,-0.008097182,-0.008914765,0.0054495977,0.06850582,-0.15888582,-0.1183728,0.48904094,-0.10168822,0.0
-0.5696349,0.034728594,-0.017351642,0.028188903,0.01723901,-0.37592092,0.3626531,-0.030627767,-0.093717955,0.0
-0.4460006,0.005968222,0.029026661,0.014004835,0.00083008857,-0.3223692,0.33237454,-0.08035442,-0.06043451,0.0
0.74470925,0.080769844,-0.013453941,-0.0017509434,-0.004445397,0.029152738,0.29500395,-0.30163473,0.108795665,0.0
-0.6071494,0.015385543,-0.038858794,-0.048433285,-0.05252666,-0.2417585,-0.27300543,-0.2820341,-0.06647089,0.0
0.7563377,-0.0059833024,0.061014075,-0.018621705,0.037601285,-0.10248976,0.455488,-0.49286827,0.16811569,0.0
-0.59732896,0.0072522876,-0.0936035,0.005080829,-0.0031809583,-0.25173715,0.08762236,-0.4987748,-0.036903616,0.0
0.8901632,-0.043709874,0.001922376,0.059413347,0.06634898,-0.26238617,0.2599296,-0.33235916,0.06352788,0.0
1.334323,0.15330867,-0.025362423,0.010679697,-0.13189743,0.017829144,-0.45470196,0.38733122,0.039865762,0.0
-0.18743064,0.11578439,0.0051836944,-0.0044915867,0.033142067,-0.4490628,0.32735002,-0.067659184,-0.09651323,0.0
1.2362752,0.24563684,-0.016939484,0.0477952,-0.147451,0.19237675,0.46284443,-0.0024583125,0.05933255,0.0
0.078946866,-0.11188765,-0.039150957,-0.0015511585,0.048089817,-0.02603396,-0.6364839,0.6061595,-0.013075232,0.0
-0.120748565,-0.037825614,0.032462746,0.035431653,-0.010212067,-0.3505892,0.16728733,-0.5449162,-0.072544254,0.0
0.01245714,-0.084381565,0.0029690922,-0.01892566,-0.07786755,0.3407987,0.59296036,-0.19093601,0.05381346,0.0
-0.22449778,-0.060576957,0.0070513785,0.03869083,0.014914014,0.121032596,0.5121687,-0.5115578,-0.055819683,0.0
-0.17180833,-0.026558926,0.01282668,-0.024159852,0.0296987,-0.029051289,-0.43488878,0.30309647,-0.026483763,0.0
-0.22409445,0.28168088,-0.047446046,-0.08159587,-0.059311926,0.75976896,0.52078027,-0.024628032,0.10095905,0.0
-0.5248191,-0.089925215,-0.051621087,0.00706368,0.0065582506,0.04236031,0.13418509,-0.72604364,0.0031271523,0.0
-0.28996104,-0.047009245,-0.08698604,0.06839941,-0.044911776,0.16104189,-0.94013035,0.57293296,0.029439142,0.0
1.2063226,-0.25935128,0.0026151827,0.19279076,0.09349121,-0.057361364,0.23096989,-0.33943367,0.08212412,0.0
-0.043794814,-0.023566034,-0.01514957,-0.0016660944,-0.017498365,0.06711541,-0.770281,0.16907822,0.06387438,0.0
0.11280373,-0.12280287,-0.016928405,0.0061639277,-0.0056611206,-0.028190408,0.15017997,0.20756896,0.06666724,0.0
0.07240478,-0.057040025,-0.016639106,-0.084031604,-0.16418853,-0.043161985,-0.6731117,0.2206169,-0.05578955,0.0
-0.07468048,0.21551472,-0.008026096,-0.043147728,-0.053606898,0.17987269,0.41310763,-0.03543617,-0.0065880925,0.0
0.33193073,-0.19652136,-0.012056192,-0.005530449,-0.0074180355,0.05343098,-0.3269473,-0.08184123,0.027467329,0.0
-0.32825997,-0.33005005,-0.0818582,-0.068593875,-0.0012367716,0.48776808,-0.19197108,-0.3328899,0.089963935,0.0
1.8766961,0.12609725,-0.025998347,0.0018638701,0.055530924,-0.06868928,0.018412739,0.5249673,0.11468751,0.0
0.6424931,-0.16010514,-0.027807534,-0.09433117,-0.02504381,-0.18549317,0.3603201,-0.4794549,-0.1650285,0.0
-0.21443912,-0.04672037,-0.04904406,0.030862292,-0.02714979,-0.078124195,0.20910096,-0.8817936,-0.04626855,0.0
-0.46358845,0.053564504,0.077016056,-0.055281155,0.0421039,-0.4041972,0.1256304,0.3607527,-0.08595193,0.0
-0.6295916,0.031306118,0.019460117,0.013252957,-0.032223858,-0.31159866,0.34185058,-0.025774948,-0.083741434,0.0
1.0706341,-0.1719052,0.004132882,-0.13349459,-0.031721294,-0.0474425,0.40840682,-0.19977474,0.0803104,0.0
1.2790357,-0.027427109,0.011871827,-0.006072168,0.0397984,-0.23575926,-0.17065963,0.76449585,0.015976014,0.0
1.2361473,-0.07118086,0.01719833,0.05074809,0.092558496,0.24223468,-0.13431728,0.6010325,0.059109118,0.0
-0.089360714,-0.011577692,-0.029087694,-0.014434713,-0.0007389754,-0.20583288,0.27143934,-0.5158941,-0.034178868,0.0
-0.66571754,0.022258483,-0.06165136,-0.061373275,-0.030038733,-0.0057413406,-0.35401013,0.3995328,-0.06826034,0.0
-0.049115326,0.20606907,-0.07133281,-0.00616634,-0.07470283,0.06453398,0.41340324,-0.14607194,0.06786656,0.0
0.3354968,0.005983403,-0.016596245,0.071407095,-0.059568033,-0.15656626,-0.77078867,0.28119442,-0.015246066,0.0
0.47183678,0.39541137,-0.04006368,-0.16002882,-0.050191406,0.76227236,0.5383943,-0.038185876,0.12294977,0.0
0.13602129,0.051404607,0.0025048275,0.004355204,-0.07780948,-0.021610897,0.5072624,-0.13575102,0.08479937,0.0
-0.078380585,0.42666754,-0.0470701,-0.026380258,0.049739376,0.29709205,-0.15763043,0.78763705,0.0151368305,0.0
-0.33928445,-0.02827837,0.11510854,-0.00076517975,0.047018908,0.46161985,0.4113289,-0.03537875,-0.043606766,0.0
0.020428486,0.021885924,-0.019277848,-0.022306731,0.013267375,-0.24134336,0.33644038,-0.2166722,-0.069799006,0.0
-0.2327966,-0.018117074,-0.0325674,-0.0017531521,0.011839969,-0.06559641,-1.0191061,0.30675417,0.022013396,0.0
0.89398026,-0.18434985,0.031913947,-0.040352218,0.006907169,-0.12754285,0.3347171,-0.356176,0.051358696,0.0
-0.4473586,0.015178877,-0.023729822,-0.019192338,0.027499188,0.39885893,-0.9960991,0.1428434,0.07475112,0.0
-0.6974232,0.052212447,0.018417083,0.01759218,-0.029722877,-0.2869551,0.17722017,-0.32647526,-0.037847538,0.0
0.1442544,-0.22253707,-0.036726788,-0.06324214,-0.077220984,0.28961214,0.1974284,0.22475104,0.06859886,0.0
-0.5764623,0.048741523,-0.02681422,-0.011051254,-0.0473733,-0.054794393,-0.6904453,0.3613782,-0.038081024,0.0
1.7439815,-0.062329922,-0.018566018,0.16116384,0.0057256566,-0.12785709,0.44298208,-0.3489214,0.101177774,0.0
0.39268658,0.031379953,-0.028109979,-0.022538668,-0.010686369,-0.007548262,0.38000974,0.16814993,0.007979216,0.0
0.061445083,0.0029399074,0.070158295,0.010794877,-0.0054236543,0.115379885,-0.838484,0.06498494,0.11262093,0.0
-0.17346653,-0.04460294,0.033298906,-0.0029626887,0.035118576,-0.237967,0.3869227,-0.01799289,-0.10460708,0.0
-0.49357465,0.011429226,0.07342669,-0.058799684,0.0024673596,-0.33460453,0.38525623,-0.03739393,-0.07173609,0.0
-0.58749455,-0.0113782855,-0.07627939,0.10023598,-0.04012176,0.12409171,-0.8545513,0.0046699573,0.08939799,0.0
-0.25296187,-0.016213931,0.06202736,-0.025607392,-0.04055242,-0.47910976,0.2926506,-0.077860974,-0.07922253,0.0
-0.24954784,-0.028535334,0.02618694,-0.12658373,-0.03139698,0.00449277,0.4226353,-0.5068887,-0.074156344,0.0
-0.59951544,-0.0012555479,-0.053535037,0.026149426,0.0065867426,0.024180317,-0.5417087,0.046565402,-0.0087723015,0.0
0.21400903,-0.057147834,-0.016767446,0.00060497737,-0.03685923,-0.18951327,-0.16670297,0.41577017,-0.07097558,0.0
0.196538,0.20571645,-0.031248946,0.05812201,-0.06469607,0.213014,0.4740222,-0.23819861,0.05727886,0.0
-0.09369444,-0.1637264,-0.07043819,0.037345883,0.034183614,-0.016145386,0.06482617,-0.6368123,0.05227704,0.0
-0.6089714,0.06317268,0.25367424,0.1512539,-0.003489717,-0.16019942,-0.60045767,0.10945963,-0.0059782234,0.0
1.926115,-0.10485516,0.010967529,-0.041306738,-0.022192491,-0.08687538,-0.42982122,0.42080075,0.13895284,0.0
-0.056618363,-0.04137684,-0.022394918,-0.044740856,0.011924931,-0.25844666,-0.3850042,-0.36172858,0.015939552,0.0
0.31792697,0.013627393,-0.027037175,-0.009916299,0.10151611,-0.05797424,-0.06508974,0.7810504,0.021334505,0.0
0.48308963,0.02992962,-0.03632096,0.038854912,-0.06989425,0.00022271901,-0.1303806,0.53549314,-0.031176092,0.0
-0.90225726,0.050418917,-0.009779282,0.050711308,-0.0021423479,0.005003471,-0.7050366,0.092279725,-0.0789143,0.0
-0.57027,0.03360323,0.11744468,-0.06385264,-0.02617909,-0.40158007,0.31386045,-0.03446955,-0.049371637,0.0
1.1768451,-0.43951523,-0.027746323,-0.0023147897,0.07238283,0.051773075,0.31772363,-0.0029146273,0.08266471,0.0
-0.16260514,-0.0143764205,0.0211493,0.0351464,0.05264063,-0.22139342,0.4495463,-0.074291505,-0.11404095,0.0
0.13703729,0.09592131,0.01892162,0.100394756,0.093540646,0.9403536,0.70042276,-0.03830776,0.16183668,0.0
0.3238261,0.35042933,-0.04526355,-0.036171794,-0.16217369,0.47939202,0.19506823,0.62533635,0.08608136,0.0
-0.6051644,0.011022362,-0.020517126,0.003114939,-0.02723895,-0.11672767,-0.20685768,-0.37530977,-0.05707167,0.0
-0.37283555,0.21156354,0.13119054,-0.00948604,0.023908474,0.35458875,0.47336397,-0.047029465,-0.045524187,0.0
1.6446054,-0.038345546,-0.014659503,-0.06535291,0.044711348,-0.0608028,0.3256561,-0.18660463,0.031619206,0.0
-0.37785122,0.001677231,-0.029982539,0.01413375,-0.028648334,0.31080312,-0.8917959,0.17903136,0.08243852,0.0
0.7028275,0.04350228,0.010206395,0.058687657,-0.06723168,0.09172237,-0.5576137,0.27942038,0.116649084,0.0
0.4054363,-0.7658018,-0.018542131,0.16601548,0.06996548,0.43934378,0.49611756,-0.28859237,0.14078091,0.0
-0.044962026,-0.3260965,-0.044619,-0.100639984,-0.08496239,0.16283298,0.06475343,-0.67811847,0.021739604,0.0
0.077371,0.026117845,-0.037219394,-0.06737773,-0.047513157,0.08537798,-0.34345526,0.53300977,0.045756176,0.0
0.5978826,-0.21491018,0.028066644,0.10807166,0.019938646,-0.14318064,0.25499097,-0.49124452,0.13956334,0.0
-0.44564503,-0.054690894,-0.114463456,0.021922112,0.03494479,-0.049432933,-0.40842572,-0.2947102,-0.020219237,0.0
0.7284268,-0.06519434,-0.019708741,0.24634796,0.053332474,0.84931237,0.47998822,0.09637801,0.14713302,0.0
-0.37011495,0.066749826,0.10072931,0.0052565746,0.0056384327,-0.48561293,0.32148737,-0.06351987,-0.07701625,0.0
-0.47844106,0.09079648,0.07652336,0.043676384,0.04187944,-0.36016846,0.36222836,-0.021943012,-0.0907255,0.0
0.5189314,0.23008226,-0.03419168,0.00044508814,0.014611716,0.16294411,-0.11383181,0.55033535,0.014732355,0.0
0.0346055,-0.029583449,-0.026698424,-0.103716835,0.050432563,0.11588172,0.5023482,-0.6021909,0.05278765,0.0
-0.21487004,-0.00033889382,0.048125084,0.025016867,0.016317759,0.2949415,0.4598617,0.07280185,-0.071719326,0.0
0.16475037,0.07289057,-0.037837382,-0.07531838,-0.017977165,0.40768886,-0.06796719,0.55576384,0.04140654,0.0
-0.06539413,-0.059510425,0.0025236343,-0.050729625,-0.002039255,0.49834445,0.37140122,-0.15114786,-0.023869399,0.0
-0.0058082016,-0.09964875,0.015104793,0.019263797,0.04822076,0.020138202,0.42993328,-0.12209486,-0.08538256,0.0
-0.10782493,0.00076696475,0.0088976,-0.007220566,0.044223882,-0.26668474,0.41392106,-0.0229603,-0.099622,0.0
-0.5545552,0.014641931,-0.06459539,0.011662846,-0.03809953,-0.2360769,0.23625684,-0.9110319,-0.037971895,0.0
0.28725773,-0.08885821,-0.031479053,0.0037657076,0.07030734,0.55171734,0.4378021,0.024227599,0.08680007,0.0
-0.23830672,-0.015403673,0.020639183,-0.022900233,0.020382648,-0.2458814,0.17519937,-0.48269573,-0.052236788,0.0
-0.34081715,-0.08315058,-0.08090928,0.07693035,0.017226042,0.014810673,0.029261801,-0.78310835,0.15063986,0.0
-0.37331876,-0.05416792,0.06279313,0.03316787,0.03860108,0.06662624,0.43193105,0.05265315,-0.1149644,0.0
-0.63160914,0.24903372,0.06160211,-0.025414474,0.023627847,0.675443,0.52697974,-0.47846323,-0.022749607,0.0
0.034040894,0.061415393,0.01589305,-0.020568691,-0.014307333,-0.026526395,-0.19777943,0.7576887,-0.055628534,0.0
-0.78601855,0.05230797,-0.08778387,0.02931434,0.016465291,-0.13723902,-0.70536464,0.13238227,-0.051384788,0.0
-0.6413588,0.043892197,-0.02675573,0.013285039,-0.04938357,-0.070154086,-0.41250888,0.40629172,-0.052952535,0.0
0.06582708,0.015934201,-0.033418935,-0.03205765,0.028171627,-0.16040868,-0.05322535,-0.5356183,0.01034824,0.0
0.23248616,0.0006309938,-0.032555357,0.039672483,-0.027532225,0.37785426,-0.65170366,0.69941664,0.070131674,0.0
2.3131156,0.21174236,-0.0017036311,0.0018731595,-0.0074730916,-0.16222987,0.29421422,-0.13931005,0.10131769,0.0
0.51267743,0.14254168,-0.02342791,-0.060972206,-0.092706874,0.19512606,0.42266586,-0.002910685,0.0192004,0.0
-0.73306006,-0.025162084,0.0023057184,0.02412889,0.02197062,-0.04034614,0.42802522,0.022219867,-0.11990408,0.0
0.3097369,0.14286695,-0.03366341,0.055173445,-0.03546563,-0.34393233,0.43008545,-0.113473825,-0.13577615,0.0
0.43903226,-0.1078433,0.03143444,0.04360809,0.015803212,-0.123061314,-0.65145713,0.33247972,0.03061822,0.0
-0.2525423,-0.15560474,0.04979493,-0.006446128,0.040704146,-0.09407021,0.3344103,-0.01967984,-0.07960423,0.0
-0.5239295,0.013580377,0.035461884,0.0155595895,0.041690428,-0.31250536,0.36389354,-0.02510596,-0.0832775,0.0
0.008937975,0.30008793,-0.04293821,-0.011426064,0.074754305,-0.3322763,-0.1797435,0.7941364,-0.048161272,0.0
0.015968286,0.04485048,-0.021561235,-0.071571484,0.023035262,0.10887156,0.45978436,-0.15820777,0.013860479,0.0
-0.81101143,0.014234028,-0.013022881,-0.009311433,-0.027472245,-0.30880654,0.34041283,-0.0068330225,-0.06028113,0.0
-0.575057,-0.06843239,0.17002416,-0.025812987,0.011509643,0.4568701,0.23053862,-0.4513018,-0.040343586,0.0
-0.79017127,0.0017967972,-0.036816034,0.02729392,-0.03020466,-0.069147095,-0.3305175,-0.28186786,-0.05080702,0.0
-0.24994801,0.012335419,0.021035155,0.003308797,-0.026378995,-0.3076688,0.36388138,-0.10901351,-0.08173291,0.0
-0.5454321,-0.039902113,-0.038180426,0.013695047,0.0014049874,-0.15862271,0.20925865,-0.4118563,-0.08897273,0.0
2.1531882,-0.17442584,0.032072015,0.019666063,0.016063154,-0.20238161,0.31056255,-0.21925889,-0.05155069,0.0
0.028788602,-0.07644633,-0.023306062,0.0023903388,-0.012131043,-0.14046232,0.08126777,0.1591845,-0.04528239,0.0
1.4586755,0.3482469,-0.02333647,-0.056398667,-0.034218106,-0.012090605,0.40883183,-0.01627043,0.045613784,0.0
0.24398331,0.0031095953,-0.008776048,-0.0025621601,-0.18207641,0.19756326,-0.1026502,0.6889466,-0.013525268,0.0
-0.5137268,0.021778485,0.061803024,-0.031279728,-0.043111105,-0.38604972,0.34286267,-0.047586467,-0.073107235,0.0
-0.6731392,0.11743538,-0.02707173,-0.025681559,-0.05327875,-0.20522243,-0.2947368,0.41326424,-0.077780634,0.0
-0.7048394,0.055530027,-0.1364051,0.01198126,-0.06070664,-0.04877131,0.05761093,-1.016195,0.021911023,0.0
-0.67296255,0.2992693,-0.005424789,-0.1053957,-0.07118178,0.69223195,0.72100425,-0.3797494,0.16220716,0.0
-0.40082532,-0.17399786,-0.030196194,0.05952515,0.019389963,0.10616495,0.42923787,-0.5872354,-0.062143818,0.0
0.089999,-0.039151344,-0.011703813,0.117344126,0.022522494,0.043366987,-0.69878304,0.7351686,0.055227038,0.0
0.5725673,0.010249506,-0.032476846,-0.10240436,-0.050512053,-0.091339424,-0.0005876486,0.5205842,-0.056155603,0.0
-0.46927506,-0.025803579,0.13623804,0.0386724,-0.012481522,-0.03365318,0.43998837,-0.013720995,-0.07298113,0.0
1.0051594,-0.1640163,0.012268693,0.12679902,-0.045685582,0.20903116,-0.41022295,0.5898424,0.092532426,0.0
-0.52073985,3.6130787e-06,-0.08630487,0.0220638,0.0037050243,-0.20850028,0.14359544,-0.5399902,-0.03779142,0.0
-0.7167605,-0.016689157,-0.016438683,0.06470066,-0.009220994,-0.21655379,0.12076156,-0.4512246,-0.048965987,0.0
-0.5116171,0.0058299922,-0.103627436,0.015744565,-0.010982057,-0.021165797,0.23204626,-0.55033356,0.03283828,0.0
0.94371337,0.2628617,0.031088796,-0.005482144,-0.2024481,0.4163808,0.39034882,-0.011986853,-0.031924933,0.0
-0.033695467,0.4202708,0.028992224,0.01834125,0.0655289,-0.3959358,-0.18061441,0.76038605,-0.080430426,0.0
-0.26150876,-0.05845549,-0.032444127,0.06390692,-0.047638454,-0.16512069,0.4529714,-0.7602573,-0.025452178,0.0
-0.13809586,-0.042602647,-0.025540259,-0.030302934,-0.0025367306,-0.12023714,0.43814075,-0.3253961,-0.05140525,0.0
0.094747886,-0.058443666,-0.027451474,-0.075206056,-0.017240355,-0.34583297,-0.39775285,-0.0048877792,-0.09542473,0.0
-0.24480148,0.02923973,0.008915746,-0.07819707,-0.019498866,-0.17432992,0.38646725,-0.027764874,-0.09666848,0.0
0.03330426,0.03645427,-0.029715912,-0.027475009,-0.053286817,-0.42375773,0.3551813,-0.16718419,-0.10580511,0.0
1.1394242,0.27565452,-0.014394667,-0.09875449,-0.044128504,-0.18139772,0.3602521,-0.26722795,0.030184591,0.0
-0.3461242,-0.009098136,-0.082745045,0.017966159,-0.003536114,-0.18918788,-0.57151544,0.060038377,-0.03096668,0.0
-0.43263754,-0.017213963,-0.06711571,0.023965092,0.0015983512,-0.25223187,0.15100338,-0.46505865,-0.047551066,0.0
-0.39943668,-0.30543756,-0.091600016,-0.06095318,0.019926734,0.5157816,-0.13288702,0.4345565,-0.020109907,0.0
-0.3228339,0.013629448,-0.048727352,-0.055770677,-0.020456072,-0.117373005,0.23333566,-0.57534647,-0.03255264,0.0
0.2155014,-0.072757065,-0.028722659,-0.010369041,0.014053183,-0.33324644,-0.14234316,0.38899565,-0.07493151,0.0
-0.37158194,-0.014843103,-0.08794835,-0.008026621,-0.0074146274,-0.15623628,-0.43690512,-0.091903895,0.0011232716,0.0
0.21985903,-0.1365371,0.050140254,0.025228227,0.0034760474,-0.21456099,-0.49011737,0.14232987,-0.016820826,0.0
0.0441486,0.03028238,-0.008440929,-0.06167341,0.03676067,-0.48018903,0.33837092,-0.053504955,-0.10135131,0.0
-0.42428207,0.03844042,0.029003646,0.00313624,0.014545681,0.4671697,0.13428253,0.5473561,-0.028463818,0.0
-0.057352535,-0.09092007,-0.032354254,0.0117375115,0.022283094,-0.101949394,0.07715309,0.18318035,-0.044074483,0.0
-0.50954765,0.035710733,-0.005570942,-0.004041269,-0.016540729,-0.19238795,0.40513873,-0.06409677,-0.101027384,0.0
-0.6344493,-0.0096383,-0.05459455,-0.005686182,-0.012961043,0.078928456,-0.71589977,0.133234,0.021567298,0.0
-0.54221433,0.42299235,0.19997185,0.109473005,0.09086963,0.9325828,-0.15084103,0.7522676,-0.03813379,0.0
0.68790764,0.008044535,-0.019005131,-0.0025010637,0.053407248,-0.103895664,0.36169934,-0.02393178,0.03037037,0.0
-0.7469504,0.00084816775,-0.03062823,-0.00799241,0.017172387,-0.08977402,-0.24861197,-0.34110358,-0.045731455,0.0
-0.5619191,0.0077748764,0.013710504,-0.03540692,-0.0047640596,-0.2757523,0.37624377,-0.36813664,-0.09029712,0.0
0.6726522,-0.44806924,-0.032509882,-0.11406864,-0.032653738,0.14853281,0.19367565,0.18415043,0.083539,0.0
0.36108828,0.11597943,-0.030350193,0.017468272,-0.029287508,0.16445197,-1.3123429,0.14963715,0.026171096,0.0
-0.58817613,-0.003226205,-0.04306378,-0.01669962,-0.0062114326,-0.18051939,-0.6245072,0.14701568,-0.074336775,0.0
1.7819773,0.11963744,-0.016393274,-0.02631824,-0.032201532,-0.08767638,-0.077112965,0.6091434,0.09711702,0.0
0.2570119,-0.6926043,-0.028572189,0.23850127,-0.0513891,0.36668488,0.49567485,-0.16794911,0.07312592,0.0
-0.13178444,-0.039727923,-0.005613609,0.012874595,0.061822515,-0.105536476,0.35638258,-0.12885822,-0.059107598,0.0
1.3112361,-0.13922772,-0.0058870865,0.053197935,-0.027176183,-0.13815355,0.36867523,-0.5281513,0.029260617,0.0
0.10441627,0.04144997,-0.040103182,0.07268228,0.06391824,0.36852193,0.6314189,-0.57894933,0.15264909,0.0
-0.07671109,-0.0052359966,0.004899792,-0.03248285,0.074957415,-0.33795267,0.35574335,-0.1300215,-0.068906784,0.0
-0.1924764,-0.10706618,-0.028420122,0.009752014,0.02577246,-0.16324247,0.044432715,-0.6604811,-0.022687756,0.0
0.0854264,-0.0057064476,-0.02361579,-0.0057545686,0.015729541,-0.11274547,0.40607205,-0.23314339,-0.05599143,0.0
-0.3887329,-0.012981786,-0.06500921,0.045287814,0.024618331,0.13305403,-0.8044532,0.088239275,0.105089955,0.0
-0.079686314,-0.2972119,-0.08112547,0.22021993,-0.010839262,0.15317966,0.518598,-0.6020342,0.13383876,0.0
0.07108057,-0.008236952,-0.03577072,0.0417091,0.021981651,-0.2738226,0.44391394,-0.61218524,-0.054678995,0.0
-0.10023848,-0.041698746,-0.041992307,0.0076947897,-0.030995646,0.4002978,-0.87778753,0.41688117,0.07174121,0.0
-0.36766413,-0.028236896,-0.02703987,-0.004201709,0.0058716387,-0.03427618,-0.8697269,0.3126928,-0.020093165,0.0
0.59214437,0.17586017,-0.02739464,0.00053129566,0.038739633,-0.031710595,0.33046296,-0.22290136,0.0075621777,0.0
0.060413983,-0.011312955,-0.021148043,0.031826768,-0.00054815074,-0.120122604,0.4829055,-0.048950482,-0.013333123,0.0
-0.1534859,-0.041801475,0.01980213,-0.027352577,0.08903976,0.7437867,-0.07192377,0.6253324,-0.031318396,0.0
-0.0024996325,-0.13897498,-0.03312189,0.043227557,0.03173667,-0.12369519,0.014355723,0.10613447,0.07364855,0.0
-0.73105663,0.009398351,-0.056410905,0.06905763,-0.015272685,0.06436218,-1.120538,0.49137965,0.0039062304,0.0
-0.7266858,0.044998575,-0.024577014,-0.023481356,-0.018986749,-0.27284238,-0.13594262,-0.40185678,-0.06830914,0.0
-0.20736848,0.09375659,-0.033967435,-0.05241862,-0.0071288175,-0.5923511,0.32448193,-0.12584236,-0.09284633,0.0
0.013791123,-0.0077920975,-0.02220834,-0.007724903,-0.004798256,0.322444,-1.1393652,0.1525691,0.09173136,0.0
-0.1670304,0.0710972,-0.054659683,-0.0026866496,-0.11461982,0.46979672,0.169968,0.59146345,0.098319665,0.0
1.571753,-0.3507286,0.011382317,-0.037328918,-0.0035395124,-0.052962385,-0.27382687,0.40611005,0.013423306,0.0
-0.6107815,0.059743356,0.23223363,0.06762924,0.04633665,-0.055688437,0.39930668,0.02704631,-0.050768554,0.0
-0.20869628,0.06337468,0.037593286,-0.032381143,0.007122121,-0.36478567,0.34870917,-0.077040516,-0.102542035,0.0
0.34184766,0.073479734,-0.030746564,-0.08646145,-0.054624815,0.22384499,0.58137023,-0.102310866,0.035237778,0.0
-0.3878354,0.02802863,0.004358203,0.028866582,0.020693883,-0.009689402,0.4415583,0.06554671,-0.054061875,0.0
-0.79220587,-0.14677483,0.090855196,0.0069415015,-0.06327483,0.3908993,0.44173738,0.04806043,-0.077188365,0.0
0.85021836,0.006203221,0.06196871,0.22457333,-0.049168892,0.6680112,0.269737,-0.83495516,0.07139149,0.0
-0.8325886,0.0483412,-0.051779255,0.022212505,-0.0057986598,-0.12884521,-0.20879005,-0.35459,-0.05028728,0.0
-0.11945729,-0.062130563,-0.025482703,0.0029297015,0.019311188,0.053705193,-0.6599197,0.31820428,0.042144742,0.0
0.6139026,0.1518784,-0.03566095,-0.026533727,0.042875066,0.13325877,-0.21938823,0.6746682,0.011676034,0.0
1.7943454,0.12772144,0.013308608,-0.029721072,-0.033759154,0.08945962,-0.8799963,0.13767415,0.1532971,0.0
0.4007467,-0.10409613,-0.00727405,-0.013028561,0.00965167,-0.15475592,-0.119612224,0.43823385,-0.039110143,0.0
-0.20665395,-0.008700241,3.0913274e-05,-0.08384179,-0.05398351,-0.0700268,0.44510818,-0.08299066,-0.086369686,0.0
-0.24838693,-0.0025475135,0.060335442,0.025624149,0.043112885,-0.114938945,0.41779265,-0.07343271,-0.08754116,0.0
-0.4457052,-0.036814068,0.12891497,-0.005393508,-0.03908052,-0.14509048,0.31416106,-0.10291707,-0.062733784,0.0
-0.6144661,0.0068240673,-0.05236977,0.008258083,-0.034592684,0.21510278,0.020199442,-0.42596516,0.030408341,0.0
-0.086827174,0.0025683462,-0.034248915,-0.020218374,0.002292067,-0.2490058,0.43522662,-0.5691105,-0.089365505,0.0
-0.33159688,-0.00097261317,-0.00899932,-0.09608031,-0.016408691,-0.35275212,0.33691096,-0.43724757,-0.08513503,0.0
-0.45138574,-0.0039598504,-0.06796696,0.010807113,-0.01679966,-0.036212176,-0.83378977,0.2074001,0.056490116,0.0
-0.076379634,-0.082021326,-0.04097734,-0.043779828,-0.0070814397,-0.25858906,-0.356783,-0.23975016,-0.06342642,0.0
-0.2933061,0.035013806,-0.024606206,-0.00036082882,-0.023320314,0.04901378,-0.6948399,0.34636658,0.06669217,0.0
-0.017240748,0.03592129,-0.032160662,0.012133138,-0.04638839,-0.069219634,0.49026144,-0.022157075,-0.011405066,0.0
0.21457629,0.026719997,0.034049466,-0.044129673,-0.08757262,0.045203153,-0.067644864,0.498327,-0.10441334,0.0
-0.52549684,0.004518896,-0.041415583,0.010871779,0.02639204,0.12156242,0.09266213,-0.7733729,0.008918233,0.0
0.9265199,-0.2724828,0.021469956,-0.1442972,0.017187543,0.38522506,-0.086506896,0.47938085,0.029417768,0.0
-0.14681995,-0.042724352,0.09464687,0.044167954,0.053542655,-0.00089724304,-0.108994335,0.5382225,-0.06558869,0.0
-0.54092985,-0.06789575,0.04801562,-0.028658101,0.019773932,0.028871087,-0.18742096,0.39746043,-0.060593244,0.0
-0.15072711,-0.027871044,-0.011335822,0.010152529,0.0562134,-0.19094822,0.41025963,-0.087824084,-0.069995515,0.0
-0.70726013,-0.005974894,-0.017659558,-0.0308003,-0.033470485,-0.19683257,-0.2654576,-0.30480027,-0.07977346,0.0
-0.1738077,-0.14236814,-0.035273835,0.0053785816,0.03655341,0.022792423,0.44122225,-0.5375328,-0.036274184,0.0
-0.76824254,-0.030219287,-0.061300095,0.018482858,0.008156875,0.096454225,-0.25631186,-0.39649448,0.0005444386,0.0
-0.2477243,-0.044148017,-0.033869356,-0.006796092,0.027619215,0.019260703,-0.7493311,0.13822047,0.05600297,0.0
-0.1932977,0.06479712,-0.009039412,-0.03727019,-0.0029986985,-0.3732344,0.36616075,-0.11656545,-0.089514226,0.0
